Samples,Profile,Latitude,Longitude,Upper_depth_cm,Lower_depth_cm,SOC_g_kg,pH,CLCD,Time,log_SOC,is_surface,grid_lat,grid_lon,grid_id,depth_bin
5194,1272,30.79111111,109.3138333,50,74,6.8,8.1,Forest,2014,2.0541237336955462,0,6,21,6021,50-100cm
5195,1272,30.79111111,109.3138333,74,130,3.1,8.2,Forest,2014,1.410986973710262,0,6,21,6021,50-100cm
5196,1273,29.76855556,107.352,0,17,13.8,8.4,Forest,2014,2.6946271807700692,1,5,21,5021,0-20cm
5197,1273,29.76855556,107.352,17,36,8.3,8.5,Forest,2014,2.2300144001592104,0,5,21,5021,0-20cm
5198,1273,29.76855556,107.352,36,80,5.7,8.8,Forest,2014,1.9021075263969205,0,5,21,5021,20-50cm
5199,1274,31.04469444,109.9222778,0,18,5.4,6.3,Cropland,2014,1.8562979903656263,1,6,21,6021,0-20cm
5200,1274,31.04469444,109.9222778,18,45,2.4,6.5,Cropland,2014,1.2237754316221157,0,6,21,6021,0-20cm
5201,1274,31.04469444,109.9222778,45,80,2.1,6.5,Cropland,2014,1.1314021114911006,0,6,21,6021,20-50cm
5202,1274,31.04469444,109.9222778,80,124,2.1,6.9,Cropland,2014,1.1314021114911006,0,6,21,6021,50-100cm
5203,1274,31.04469444,109.9222778,124,140,1.8,6.7,Cropland,2014,1.0296194171811583,0,6,21,6021,>100cm
5204,1275,30.25102778,107.2715,0,17,8.2,8.5,Cropland,2014,2.2192034840549946,1,6,21,6021,0-20cm
5205,1275,30.25102778,107.2715,17,37,5.1,8.6,Cropland,2014,1.8082887711792655,0,6,21,6021,0-20cm
5206,1275,30.25102778,107.2715,37,57,5.7,8.6,Cropland,2014,1.9021075263969205,0,6,21,6021,20-50cm
5207,1275,30.25102778,107.2715,57,77,3.6,8.5,Cropland,2014,1.5260563034950494,0,6,21,6021,50-100cm
5208,1275,30.25102778,107.2715,77,97,5.5,8.5,Cropland,2014,1.8718021769015913,0,6,21,6021,50-100cm
5209,1275,30.25102778,107.2715,97,127,3.3,8.6,Cropland,2014,1.4586150226995167,0,6,21,6021,50-100cm
5210,1276,30.67136111,108.4879444,0,20,10.8,8.5,Forest,2014,2.468099531471619,1,6,21,6021,0-20cm
5211,1276,30.67136111,108.4879444,20,35,6.2,8.1,Forest,2014,1.9740810260220096,0,6,21,6021,20-50cm
5212,1277,31.40383333,109.2533611,0,20,9.5,6.3,Forest,2014,2.3513752571634776,1,6,21,6021,0-20cm
5213,1277,31.40383333,109.2533611,20,46,6.8,7.2,Forest,2014,2.0541237336955462,0,6,21,6021,20-50cm
5214,1277,31.40383333,109.2533611,46,80,6.0,7.1,Forest,2014,1.9459101490553132,0,6,21,6021,20-50cm
5215,1277,31.40383333,109.2533611,80,121,6.4,7.1,Forest,2014,2.0014800002101243,0,6,21,6021,50-100cm
5216,1277,31.40383333,109.2533611,121,140,3.4,6.6,Forest,2014,1.4816045409242156,0,6,21,6021,>100cm
5217,1278,29.26283333,108.7523889,0,19,15.0,8.3,Cropland,2014,2.772588722239781,1,5,21,5021,0-20cm
5218,1278,29.26283333,108.7523889,19,34,12.1,8.4,Cropland,2014,2.5726122302071057,0,5,21,5021,0-20cm
5219,1278,29.26283333,108.7523889,34,60,3.3,8.5,Cropland,2014,1.4586150226995167,0,5,21,5021,20-50cm
5220,1279,31.07875,109.6140278,0,20,11.8,8.3,Cropland,2014,2.5494451709255714,1,6,21,6021,0-20cm
5221,1279,31.07875,109.6140278,20,32,9.2,8.3,Cropland,2014,2.322387720290225,0,6,21,6021,20-50cm
5222,1279,31.07875,109.6140278,32,60,5.9,8.5,Cropland,2014,1.9315214116032138,0,6,21,6021,20-50cm
5223,1279,31.07875,109.6140278,60,92,3.8,8.5,Cropland,2014,1.5686159179138452,0,6,21,6021,50-100cm
5224,1279,31.07875,109.6140278,92,135,2.5,8.4,Cropland,2014,1.252762968495368,0,6,21,6021,50-100cm
5225,1280,29.21772222,108.27975,0,15,18.9,7.5,Forest,2014,2.990719731730447,1,5,21,5021,0-20cm
5226,1280,29.21772222,108.27975,15,27,17.1,7.5,Forest,2014,2.89591193827178,0,5,21,5021,0-20cm
5227,1280,29.21772222,108.27975,27,45,22.8,7.4,Forest,2014,3.169685580677429,0,5,21,5021,20-50cm
5228,1281,29.76036111,106.4318056,0,18,17.3,8.2,Forest,2014,2.9069010598473755,1,5,21,5021,0-20cm
5229,1281,29.76036111,106.4318056,18,60,11.1,8.2,Forest,2014,2.4932054526026954,0,5,21,5021,0-20cm
5230,1281,29.76036111,106.4318056,60,100,8.7,8.5,Forest,2014,2.272125885509337,0,5,21,5021,50-100cm
5231,1281,29.76036111,106.4318056,100,140,7.5,8.0,Forest,2014,2.1400661634962708,0,5,21,5021,>100cm
5232,1282,29.20361111,106.471,0,20,6.0,8.4,Forest,2014,1.9459101490553132,1,5,21,5021,0-20cm
5233,1282,29.20361111,106.471,20,53,2.7,8.5,Forest,2014,1.308332819650179,0,5,21,5021,20-50cm
5234,1282,29.20361111,106.471,53,65,2.0,8.6,Forest,2014,1.0986122886681098,0,5,21,5021,50-100cm
5235,1283,29.06727778,106.1944722,0,20,8.5,4.5,Cropland,2014,2.2512917986064953,1,5,21,5021,0-20cm
5236,1283,29.06727778,106.1944722,20,32,4.0,4.9,Cropland,2014,1.6094379124341003,0,5,21,5021,20-50cm
5237,1283,29.06727778,106.1944722,32,45,2.9,5.0,Cropland,2014,1.3609765531356006,0,5,21,5021,20-50cm
5238,1283,29.06727778,106.1944722,45,57,2.3,5.1,Cropland,2014,1.1939224684724346,0,5,21,5021,20-50cm
5239,1283,29.06727778,106.1944722,57,90,1.8,5.1,Cropland,2014,1.0296194171811583,0,5,21,5021,50-100cm
5240,1284,29.06166667,106.1925833,0,20,8.5,4.7,Cropland,2014,2.2512917986064953,1,5,21,5021,0-20cm
5241,1284,29.06166667,106.1925833,20,32,8.4,4.6,Cropland,2014,2.2407096892759584,0,5,21,5021,20-50cm
5242,1284,29.06166667,106.1925833,32,52,5.4,4.6,Cropland,2014,1.8562979903656263,0,5,21,5021,20-50cm
5243,1285,29.99333333,107.7520278,0,15,6.4,7.8,Cropland,2014,2.0014800002101243,1,5,21,5021,0-20cm
5244,1285,29.99333333,107.7520278,15,54,2.1,7.3,Cropland,2014,1.1314021114911006,0,5,21,5021,0-20cm
5245,1285,29.99333333,107.7520278,54,70,4.2,8.2,Cropland,2014,1.6486586255873816,0,5,21,5021,50-100cm
5246,1286,30.65697222,108.5982222,0,17,5.5,7.2,Cropland,2014,1.8718021769015913,1,6,21,6021,0-20cm
5247,1286,30.65697222,108.5982222,17,37,4.7,7.3,Cropland,2014,1.7404661748405046,0,6,21,6021,0-20cm
5248,1286,30.65697222,108.5982222,37,54,3.0,7.5,Cropland,2014,1.3862943611198906,0,6,21,6021,20-50cm
5249,1286,30.65697222,108.5982222,54,65,3.1,7.5,Cropland,2014,1.410986973710262,0,6,21,6021,50-100cm
5250,1287,29.01880556,106.766,0,20,11.5,4.3,Forest,2014,2.5257286443082556,1,5,21,5021,0-20cm
5251,1287,29.01880556,106.766,20,33,11.5,4.4,Forest,2014,2.5257286443082556,0,5,21,5021,20-50cm
5252,1288,29.24488889,106.4906667,0,11,40.9,3.9,Forest,2014,3.735285826928092,1,5,21,5021,0-20cm
5253,1288,29.24488889,106.4906667,11,36,8.1,4.0,Forest,2014,2.2082744135228043,0,5,21,5021,0-20cm
5254,1288,29.24488889,106.4906667,36,64,4.0,4.1,Forest,2014,1.6094379124341003,0,5,21,5021,20-50cm
5255,1288,29.24488889,106.4906667,64,97,4.0,4.0,Forest,2014,1.6094379124341003,0,5,21,5021,50-100cm
5256,1288,29.24488889,106.4906667,97,141,1.2,4.2,Forest,2014,0.7884573603642702,0,5,21,5021,50-100cm
5257,1289,29.45041667,106.6641389,0,14,6.0,4.3,Forest,2014,1.9459101490553132,1,5,21,5021,0-20cm
5258,1289,29.45041667,106.6641389,14,30,3.0,4.3,Forest,2014,1.3862943611198906,0,5,21,5021,0-20cm
5259,1289,29.45041667,106.6641389,30,55,1.8,4.3,Forest,2014,1.0296194171811583,0,5,21,5021,20-50cm
5260,1289,29.45041667,106.6641389,55,78,1.7,4.5,Forest,2014,0.9932517730102833,0,5,21,5021,50-100cm
5261,1289,29.45041667,106.6641389,78,98,0.9,4.8,Forest,2014,0.6418538861723948,0,5,21,5021,50-100cm
5262,1289,29.45041667,106.6641389,98,134,2.0,4.8,Forest,2014,1.0986122886681098,0,5,21,5021,50-100cm
5263,1290,29.05444444,106.1937222,0,18,5.5,4.5,Cropland,2014,1.8718021769015913,1,5,21,5021,0-20cm
5264,1290,29.05444444,106.1937222,18,37,3.0,4.6,Cropland,2014,1.3862943611198906,0,5,21,5021,0-20cm
5265,1290,29.05444444,106.1937222,37,57,1.8,4.6,Cropland,2014,1.0296194171811583,0,5,21,5021,20-50cm
5266,1290,29.05444444,106.1937222,57,85,1.5,4.6,Cropland,2014,0.9162907318741551,0,5,21,5021,50-100cm
5267,1290,29.05444444,106.1937222,85,112,1.6,4.6,Cropland,2014,0.9555114450274363,0,5,21,5021,50-100cm
5268,1291,29.66152778,106.0323889,0,20,10.7,5.0,Cropland,2014,2.4595888418037104,1,5,21,5021,0-20cm
5269,1291,29.66152778,106.0323889,20,42,8.4,4.8,Cropland,2014,2.2407096892759584,0,5,21,5021,20-50cm
5270,1292,28.73819444,106.4538333,0,20,8.9,4.4,Forest,2014,2.2925347571405443,1,5,21,5021,0-20cm
5271,1292,28.73819444,106.4538333,20,44,5.1,4.5,Forest,2014,1.8082887711792655,0,5,21,5021,20-50cm
5272,1292,28.73819444,106.4538333,44,80,4.0,4.5,Forest,2014,1.6094379124341003,0,5,21,5021,20-50cm
5273,1292,28.73819444,106.4538333,80,116,6.7,4.5,Forest,2014,2.0412203288596382,0,5,21,5021,50-100cm
5274,1292,28.73819444,106.4538333,116,152,6.2,4.3,Forest,2014,1.9740810260220096,0,5,21,5021,>100cm
5275,1293,29.01833333,106.7657222,0,20,10.2,4.9,Forest,2014,2.4159137783010487,1,5,21,5021,0-20cm
5276,1293,29.01833333,106.7657222,20,39,5.5,5.6,Forest,2014,1.8718021769015913,0,5,21,5021,20-50cm
5277,1293,29.01833333,106.7657222,39,62,2.9,6.4,Forest,2014,1.3609765531356006,0,5,21,5021,20-50cm
5278,1293,29.01833333,106.7657222,62,136,2.7,6.4,Forest,2014,1.308332819650179,0,5,21,5021,50-100cm
5279,1294,29.93527778,107.032,0,18,8.7,7.2,Cropland,2014,2.272125885509337,1,5,21,5021,0-20cm
5280,1294,29.93527778,107.032,18,37,4.7,7.7,Cropland,2014,1.7404661748405046,0,5,21,5021,0-20cm
5281,1295,29.73113889,105.6836111,0,20,10.5,8.2,Cropland,2014,2.4423470353692043,1,5,21,5021,0-20cm
5282,1295,29.73113889,105.6836111,20,45,5.7,8.3,Cropland,2014,1.9021075263969205,0,5,21,5021,20-50cm
5283,1295,29.73113889,105.6836111,45,52,3.0,8.3,Cropland,2014,1.3862943611198906,0,5,21,5021,20-50cm
5284,1296,29.50952778,105.4770833,0,20,10.7,4.4,Forest,2014,2.4595888418037104,1,5,21,5021,0-20cm
5285,1296,29.50952778,105.4770833,20,46,5.3,4.8,Forest,2014,1.840549633397487,0,5,21,5021,20-50cm
5286,1296,29.50952778,105.4770833,46,70,3.3,5.1,Forest,2014,1.4586150226995167,0,5,21,5021,20-50cm
5287,1296,29.50952778,105.4770833,70,105,2.5,5.3,Forest,2014,1.252762968495368,0,5,21,5021,50-100cm
5288,1296,29.50952778,105.4770833,105,148,1.2,5.4,Forest,2014,0.7884573603642702,0,5,21,5021,>100cm
5289,1297,30.35033333,107.7088333,0,19,8.2,6.5,Cropland,2014,2.2192034840549946,1,6,21,6021,0-20cm
5290,1297,30.35033333,107.7088333,19,35,5.6,7.4,Cropland,2014,1.8870696490323797,0,6,21,6021,0-20cm
5291,1297,30.35033333,107.7088333,35,54,5.0,8.4,Cropland,2014,1.791759469228055,0,6,21,6021,20-50cm
5292,1298,30.48241667,107.8603056,0,15,9.8,6.6,Forest,2014,2.379546134130174,1,6,21,6021,0-20cm
5293,1298,30.48241667,107.8603056,15,40,3.8,6.9,Forest,2014,1.5686159179138452,0,6,21,6021,0-20cm
5294,1299,30.18663889,106.17025,0,17,4.8,5.2,Cropland,2014,1.7578579175523736,1,6,21,6021,0-20cm
5295,1299,30.18663889,106.17025,17,51,2.8,6.8,Cropland,2014,1.33500106673234,0,6,21,6021,0-20cm
5296,1300,29.95963889,105.9681111,0,20,8.1,5.9,Cropland,2014,2.2082744135228043,1,5,21,5021,0-20cm
5297,1300,29.95963889,105.9681111,20,38,4.9,7.2,Cropland,2014,1.7749523509116738,0,5,21,5021,20-50cm
5298,1300,29.95963889,105.9681111,38,45,3.4,7.4,Cropland,2014,1.4816045409242156,0,5,21,5021,20-50cm
5299,1301,29.61408333,105.4046667,0,20,7.6,8.3,Cropland,2014,2.151762203259462,1,5,21,5021,0-20cm
5300,1301,29.61408333,105.4046667,20,34,5.0,8.3,Cropland,2014,1.791759469228055,0,5,21,5021,20-50cm
5301,1301,29.61408333,105.4046667,34,44,3.5,8.2,Cropland,2014,1.5040773967762742,0,5,21,5021,20-50cm
5302,1302,29.90130556,107.7125278,0,20,5.5,8.3,Forest,2014,1.8718021769015913,1,5,21,5021,0-20cm
5303,1302,29.90130556,107.7125278,20,38,2.5,8.4,Forest,2014,1.252762968495368,0,5,21,5021,20-50cm
5304,1302,29.90130556,107.7125278,38,51,2.1,8.3,Forest,2014,1.1314021114911006,0,5,21,5021,20-50cm
5305,1303,30.36266667,107.8003333,0,20,5.6,8.4,Cropland,2014,1.8870696490323797,1,6,21,6021,0-20cm
5306,1303,30.36266667,107.8003333,20,36,3.3,8.4,Cropland,2014,1.4586150226995167,0,6,21,6021,20-50cm
5307,1303,30.36266667,107.8003333,36,46,2.4,8.5,Cropland,2014,1.2237754316221157,0,6,21,6021,20-50cm
5308,1304,29.8055,105.8602222,0,20,8.9,8.2,Cropland,2014,2.2925347571405443,1,5,21,5021,0-20cm
5309,1304,29.8055,105.8602222,20,30,4.7,8.2,Cropland,2014,1.7404661748405046,0,5,21,5021,20-50cm
5310,1305,29.99669444,106.76125,0,17,5.6,7.6,Forest,2014,1.8870696490323797,1,5,21,5021,0-20cm
5311,1305,29.99669444,106.76125,17,28,3.6,7.4,Forest,2014,1.5260563034950494,0,5,21,5021,0-20cm
5312,1305,29.99669444,106.76125,28,40,3.2,7.9,Forest,2014,1.4350845252893227,0,5,21,5021,20-50cm
5313,1306,29.22183333,105.8820278,0,16,9.2,5.0,Cropland,2014,2.322387720290225,1,5,21,5021,0-20cm
5314,1306,29.22183333,105.8820278,16,23,7.1,5.4,Cropland,2014,2.0918640616783932,0,5,21,5021,0-20cm
5315,1306,29.22183333,105.8820278,23,28,6.3,5.6,Cropland,2014,1.9878743481543455,0,5,21,5021,20-50cm
5316,1307,30.15808333,107.3191944,0,19,5.9,6.6,Cropland,2014,1.9315214116032138,1,6,21,6021,0-20cm
5317,1307,30.15808333,107.3191944,19,43,3.4,7.0,Cropland,2014,1.4816045409242156,0,6,21,6021,0-20cm
5318,1307,30.15808333,107.3191944,43,64,3.2,7.1,Cropland,2014,1.4350845252893227,0,6,21,6021,20-50cm
5319,1307,30.15808333,107.3191944,64,85,2.7,7.2,Cropland,2014,1.308332819650179,0,6,21,6021,50-100cm
5320,1308,29.92458333,106.73825,0,20,6.5,5.1,Cropland,2014,2.0149030205422647,1,5,21,5021,0-20cm
5321,1308,29.92458333,106.73825,20,48,4.8,5.4,Cropland,2014,1.7578579175523736,0,5,21,5021,20-50cm
5322,1308,29.92458333,106.73825,48,86,3.3,6.0,Cropland,2014,1.4586150226995167,0,5,21,5021,20-50cm
5323,1308,29.92458333,106.73825,86,110,2.2,5.3,Cropland,2014,1.1631508098056809,0,5,21,5021,50-100cm
5324,1309,29.34966667,106.1405278,0,20,6.8,8.1,Cropland,2014,2.0541237336955462,1,5,21,5021,0-20cm
5325,1309,29.34966667,106.1405278,20,40,4.3,8.2,Cropland,2014,1.667706820558076,0,5,21,5021,20-50cm
5326,1309,29.34966667,106.1405278,40,65,4.6,8.2,Cropland,2014,1.7227665977411035,0,5,21,5021,20-50cm
5327,1309,29.34966667,106.1405278,65,98,3.3,8.3,Cropland,2014,1.4586150226995167,0,5,21,5021,50-100cm
5328,1310,30.1805,107.3782778,0,16,6.6,8.5,Cropland,2014,2.028148247292285,1,6,21,6021,0-20cm
5329,1310,30.1805,107.3782778,16,44,3.8,8.6,Cropland,2014,1.5686159179138452,0,6,21,6021,0-20cm
5330,1310,30.1805,107.3782778,44,73,3.3,8.6,Cropland,2014,1.4586150226995167,0,6,21,6021,20-50cm
5331,1310,30.1805,107.3782778,73,122,3.4,8.2,Cropland,2014,1.4816045409242156,0,6,21,6021,50-100cm
5332,1310,30.1805,107.3782778,122,138,2.9,8.2,Cropland,2014,1.3609765531356006,0,6,21,6021,>100cm
5333,1311,30.65177778,108.3970556,0,19,7.5,6.1,Forest,2014,2.1400661634962708,1,6,21,6021,0-20cm
5334,1311,30.65177778,108.3970556,19,56,3.8,5.6,Forest,2014,1.5686159179138452,0,6,21,6021,0-20cm
5335,1312,29.71322222,107.4530556,0,15,11.4,4.8,Cropland,2014,2.517696472610991,1,5,21,5021,0-20cm
5336,1312,29.71322222,107.4530556,15,57,3.4,4.9,Cropland,2014,1.4816045409242156,0,5,21,5021,0-20cm
5337,1312,29.71322222,107.4530556,57,90,2.4,5.0,Cropland,2014,1.2237754316221157,0,5,21,5021,50-100cm
5338,1312,29.71322222,107.4530556,90,150,2.8,4.8,Cropland,2014,1.33500106673234,0,5,21,5021,50-100cm
5339,1313,31.92525,108.7056667,0,20,15.5,4.8,Forest,2014,2.803360380906535,1,6,21,6021,0-20cm
5340,1313,31.92525,108.7056667,20,43,11.6,4.8,Forest,2014,2.533696813957432,0,6,21,6021,20-50cm
5341,1313,31.92525,108.7056667,43,80,11.4,5.3,Forest,2014,2.517696472610991,0,6,21,6021,20-50cm
5342,1313,31.92525,108.7056667,80,97,11.9,5.9,Forest,2014,2.5572273113676265,0,6,21,6021,50-100cm
5343,1314,31.02116667,109.4306944,0,20,10.1,7.7,Other,2014,2.4069451083182885,1,6,21,6021,0-20cm
5344,1314,31.02116667,109.4306944,20,56,7.6,8.1,Other,2014,2.151762203259462,0,6,21,6021,20-50cm
5345,1314,31.02116667,109.4306944,56,100,6.4,8.2,Other,2014,2.0014800002101243,0,6,21,6021,50-100cm
5346,1314,31.02116667,109.4306944,100,141,1.7,7.5,Other,2014,0.9932517730102833,0,6,21,6021,>100cm
5347,1315,29.72980556,107.5073611,0,17,12.0,8.2,Forest,2014,2.5649493574615367,1,5,21,5021,0-20cm
5348,1315,29.72980556,107.5073611,17,35,9.8,8.1,Forest,2014,2.379546134130174,0,5,21,5021,0-20cm
5349,1315,29.72980556,107.5073611,35,52,6.0,7.7,Forest,2014,1.9459101490553132,0,5,21,5021,20-50cm
5350,1315,29.72980556,107.5073611,52,84,3.7,7.3,Forest,2014,1.547562508716013,0,5,21,5021,50-100cm
5351,1315,29.72980556,107.5073611,84,127,3.6,7.0,Forest,2014,1.5260563034950494,0,5,21,5021,50-100cm
5352,1316,28.85116667,106.9057778,0,18,20.9,4.6,Cropland,2014,3.086486636822455,1,5,21,5021,0-20cm
5353,1316,28.85116667,106.9057778,18,28,15.4,4.7,Cropland,2014,2.797281334830153,0,5,21,5021,0-20cm
5354,1316,28.85116667,106.9057778,28,80,6.8,4.9,Cropland,2014,2.0541237336955462,0,5,21,5021,20-50cm
5355,1316,28.85116667,106.9057778,80,150,3.7,5.3,Cropland,2014,1.547562508716013,0,5,21,5021,50-100cm
5356,1317,29.99658333,106.1019444,0,15,6.4,5.3,Cropland,2014,2.0014800002101243,1,5,21,5021,0-20cm
5357,1317,29.99658333,106.1019444,15,40,2.2,5.9,Cropland,2014,1.1631508098056809,0,5,21,5021,0-20cm
5358,1317,29.99658333,106.1019444,40,70,1.1,5.0,Cropland,2014,0.7419373447293773,0,5,21,5021,20-50cm
5359,1317,29.99658333,106.1019444,70,85,1.3,5.0,Cropland,2014,0.832909122935104,0,5,21,5021,50-100cm
5360,1317,29.99658333,106.1019444,85,123,1.1,5.6,Cropland,2014,0.7419373447293773,0,5,21,5021,50-100cm
5361,1317,29.99658333,106.1019444,123,140,0.4,5.7,Cropland,2014,0.33647223662121295,0,5,21,5021,>100cm
5362,1318,31.02536111,109.3979167,0,20,5.2,5.9,Other,2014,1.824549292051046,1,6,21,6021,0-20cm
5363,1318,31.02536111,109.3979167,20,41,3.7,5.3,Other,2014,1.547562508716013,0,6,21,6021,20-50cm
5364,1318,31.02536111,109.3979167,41,70,1.7,5.3,Other,2014,0.9932517730102833,0,6,21,6021,20-50cm
5365,1318,31.02536111,109.3979167,70,116,1.3,5.3,Other,2014,0.832909122935104,0,6,21,6021,50-100cm
5366,1318,31.02536111,109.3979167,116,130,2.0,5.1,Other,2014,1.0986122886681098,0,6,21,6021,>100cm
5367,1319,29.03286111,106.7685833,0,18,6.8,5.0,Forest,2014,2.0541237336955462,1,5,21,5021,0-20cm
5368,1319,29.03286111,106.7685833,18,50,4.1,5.3,Forest,2014,1.62924053973028,0,5,21,5021,0-20cm
5369,1319,29.03286111,106.7685833,50,60,6.6,5.1,Forest,2014,2.028148247292285,0,5,21,5021,50-100cm
5370,1320,30.07638889,106.3083056,0,20,9.8,4.9,Cropland,2014,2.379546134130174,1,6,21,6021,0-20cm
5371,1320,30.07638889,106.3083056,20,63,5.8,5.5,Cropland,2014,1.916922612182061,0,6,21,6021,20-50cm
5372,1320,30.07638889,106.3083056,63,75,2.2,6.3,Cropland,2014,1.1631508098056809,0,6,21,6021,50-100cm
5373,1321,29.06327778,106.1929722,0,16,4.2,5.2,Cropland,2014,1.6486586255873816,1,5,21,5021,0-20cm
5374,1321,29.06327778,106.1929722,16,22,3.1,5.3,Cropland,2014,1.410986973710262,0,5,21,5021,0-20cm
5375,1321,29.06327778,106.1929722,22,48,3.2,5.5,Cropland,2014,1.4350845252893227,0,5,21,5021,20-50cm
5376,1321,29.06327778,106.1929722,48,68,1.2,5.8,Cropland,2014,0.7884573603642702,0,5,21,5021,20-50cm
5377,1322,30.23238889,106.1739722,0,20,10.4,5.6,Cropland,2014,2.4336133554004498,1,6,21,6021,0-20cm
5378,1322,30.23238889,106.1739722,20,50,4.8,6.7,Cropland,2014,1.7578579175523736,0,6,21,6021,20-50cm
5379,1322,30.23238889,106.1739722,50,135,4.3,6.3,Cropland,2014,1.667706820558076,0,6,21,6021,50-100cm
5380,1323,31.14397222,108.8611111,0,19,8.3,7.6,Cropland,2014,2.2300144001592104,1,6,21,6021,0-20cm
5381,1323,31.14397222,108.8611111,19,30,5.2,7.6,Cropland,2014,1.824549292051046,0,6,21,6021,0-20cm
5382,1323,31.14397222,108.8611111,30,65,3.0,7.8,Cropland,2014,1.3862943611198906,0,6,21,6021,20-50cm
5383,1323,31.14397222,108.8611111,65,90,4.9,7.7,Cropland,2014,1.7749523509116738,0,6,21,6021,50-100cm
5384,1323,31.14397222,108.8611111,90,120,3.4,7.6,Cropland,2014,1.4816045409242156,0,6,21,6021,50-100cm
5385,1323,31.14397222,108.8611111,120,140,3.9,7.6,Cropland,2014,1.589235205116581,0,6,21,6021,>100cm
5386,1324,31.21344444,108.42825,0,14,5.5,8.2,Forest,2014,1.8718021769015913,1,6,21,6021,0-20cm
5387,1324,31.21344444,108.42825,14,30,3.8,8.3,Forest,2014,1.5686159179138452,0,6,21,6021,0-20cm
5388,1324,31.21344444,108.42825,30,53,2.8,8.3,Forest,2014,1.33500106673234,0,6,21,6021,20-50cm
5389,1324,31.21344444,108.42825,53,62,5.4,8.2,Forest,2014,1.8562979903656263,0,6,21,6021,50-100cm
5390,1324,31.21344444,108.42825,62,80,16.7,7.6,Forest,2014,2.8735646395797834,0,6,21,6021,50-100cm
5391,1324,31.21344444,108.42825,80,118,13.9,7.0,Forest,2014,2.7013612129514133,0,6,21,6021,50-100cm
5392,1324,31.21344444,108.42825,118,133,2.8,7.0,Forest,2014,1.33500106673234,0,6,21,6021,>100cm
5393,1324,31.21344444,108.42825,133,148,2.6,7.1,Forest,2014,1.2809338454620642,0,6,21,6021,>100cm
5394,1325,29.99925,106.2783333,0,20,4.3,8.6,Cropland,2014,1.667706820558076,1,5,21,5021,0-20cm
5395,1325,29.99925,106.2783333,20,50,3.3,8.6,Cropland,2014,1.4586150226995167,0,5,21,5021,20-50cm
5396,1325,29.99925,106.2783333,50,87,6.7,8.5,Cropland,2014,2.0412203288596382,0,5,21,5021,50-100cm
5397,1325,29.99925,106.2783333,87,105,2.7,8.6,Cropland,2014,1.308332819650179,0,5,21,5021,50-100cm
5398,1325,29.99925,106.2783333,105,133,2.2,8.6,Cropland,2014,1.1631508098056809,0,5,21,5021,>100cm
5399,1325,29.99925,106.2783333,133,150,1.2,8.1,Cropland,2014,0.7884573603642702,0,5,21,5021,>100cm
5400,1326,29.81691667,105.6728889,0,18,10.0,8.4,Cropland,2014,2.3978952727983707,1,5,21,5021,0-20cm
5401,1326,29.81691667,105.6728889,18,24,7.2,8.5,Cropland,2014,2.1041341542702074,0,5,21,5021,0-20cm
5402,1327,29.28063889,106.19975,0,18,10.4,8.1,Other,2014,2.4336133554004498,1,5,21,5021,0-20cm
5403,1327,29.28063889,106.19975,18,23,7.7,8.4,Other,2014,2.1633230256605382,0,5,21,5021,0-20cm
5404,1328,31.018,109.3793889,0,14,6.0,6.8,Forest,2014,1.9459101490553132,1,6,21,6021,0-20cm
5405,1328,31.018,109.3793889,14,45,2.6,6.8,Forest,2014,1.2809338454620642,0,6,21,6021,0-20cm
5406,1328,31.018,109.3793889,45,110,1.2,6.5,Forest,2014,0.7884573603642702,0,6,21,6021,20-50cm
5407,1329,31.0155,108.7925278,0,20,9.8,6.6,Cropland,2014,2.379546134130174,1,6,21,6021,0-20cm
5408,1329,31.0155,108.7925278,20,28,7.3,6.3,Cropland,2014,2.1162555148025524,0,6,21,6021,20-50cm
5409,1330,29.277,107.7075,0,12,15.8,7.9,Forest,2014,2.8213788864092133,1,5,21,5021,0-20cm
5410,1330,29.277,107.7075,12,20,13.9,7.9,Forest,2014,2.7013612129514133,0,5,21,5021,0-20cm
5411,1331,30.21780556,105.8758333,0,10,1.7,8.1,Grassland,2014,0.9932517730102833,1,6,21,6021,0-20cm
5412,1331,30.21780556,105.8758333,10,20,1.5,8.4,Grassland,2014,0.9162907318741551,0,6,21,6021,0-20cm
5413,1332,29.76052778,106.4311111,0,15,9.5,8.2,Forest,2014,2.3513752571634776,1,5,21,5021,0-20cm
5414,1332,29.76052778,106.4311111,15,24,9.6,8.4,Forest,2014,2.3608540011180215,0,5,21,5021,0-20cm
5415,1333,29.14566667,107.1945,0,20,21.9,4.9,Forest,2014,3.131136910560194,1,5,21,5021,0-20cm
5416,1333,29.14566667,107.1945,20,50,13.7,5.2,Forest,2014,2.6878474937846906,0,5,21,5021,20-50cm
5417,1333,29.14566667,107.1945,50,70,10.3,5.8,Forest,2014,2.424802725718295,0,5,21,5021,50-100cm
5418,1333,29.14566667,107.1945,70,110,7.9,5.6,Forest,2014,2.186051276738094,0,5,21,5021,50-100cm
5419,1334,30.01247222,108.4836944,0,15,35.1,5.0,Cropland,2014,3.586292865338835,1,6,21,6021,0-20cm
5420,1334,30.01247222,108.4836944,15,30,30.9,4.8,Cropland,2014,3.462606009790799,0,6,21,6021,0-20cm
